country,year,region,income,death
Bosnia and Herzegovina,1981,Europe & Central Asia,2,6.47
Bosnia and Herzegovina,1982,Europe & Central Asia,2,6.426
Bosnia and Herzegovina,1983,Europe & Central Asia,2,6.359
Bosnia and Herzegovina,1984,Europe & Central Asia,2,6.296
Bosnia and Herzegovina,1985,Europe & Central Asia,2,6.328
Bosnia and Herzegovina,1986,Europe & Central Asia,2,6.566
Bosnia and Herzegovina,1987,Europe & Central Asia,2,7.058
Bosnia and Herzegovina,1988,Europe & Central Asia,2,7.795
Bosnia and Herzegovina,1989,Europe & Central Asia,2,8.718
Bosnia and Herzegovina,1990,Europe & Central Asia,2,9.673
Bosnia and Herzegovina,1991,Europe & Central Asia,2,10.463
Bosnia and Herzegovina,1992,Europe & Central Asia,2,10.935
Bosnia and Herzegovina,1993,Europe & Central Asia,2,11.003
Bosnia and Herzegovina,1994,Europe & Central Asia,2,10.67
Bosnia and Herzegovina,1995,Europe & Central Asia,2,10.022
Bosnia and Herzegovina,1996,Europe & Central Asia,2,9.215
Bosnia and Herzegovina,1997,Europe & Central Asia,2,8.447
Bosnia and Herzegovina,1998,Europe & Central Asia,2,7.873
Bosnia and Herzegovina,1999,Europe & Central Asia,2,7.553
Bosnia and Herzegovina,2000,Europe & Central Asia,2,7.502
Bosnia and Herzegovina,2001,Europe & Central Asia,2,7.675
Bosnia and Herzegovina,2002,Europe & Central Asia,2,7.959
Bosnia and Herzegovina,2003,Europe & Central Asia,2,8.26
Bosnia and Herzegovina,2004,Europe & Central Asia,2,8.544
Bosnia and Herzegovina,2005,Europe & Central Asia,2,8.786
Bosnia and Herzegovina,2006,Europe & Central Asia,2,8.984
Bosnia and Herzegovina,2007,Europe & Central Asia,2,9.157
Bosnia and Herzegovina,2008,Europe & Central Asia,2,9.323
Bosnia and Herzegovina,2009,Europe & Central Asia,2,9.481
Bosnia and Herzegovina,2010,Europe & Central Asia,2,9.636
Bosnia and Herzegovina,2011,Europe & Central Asia,2,9.791
Bosnia and Herzegovina,2012,Europe & Central Asia,2,9.95
Bosnia and Herzegovina,2013,Europe & Central Asia,2,10.114
Bulgaria,1960,Europe & Central Asia,2,8.1
Bulgaria,1961,Europe & Central Asia,2,7.9
Bulgaria,1962,Europe & Central Asia,2,8.7
Bulgaria,1963,Europe & Central Asia,2,8.2
Bulgaria,1964,Europe & Central Asia,2,7.9
Bulgaria,1965,Europe & Central Asia,2,8.2
Bulgaria,1966,Europe & Central Asia,2,8.3
Bulgaria,1967,Europe & Central Asia,2,9
Bulgaria,1968,Europe & Central Asia,2,8.6
Bulgaria,1969,Europe & Central Asia,2,9.5
Bulgaria,1970,Europe & Central Asia,2,9.1
Bulgaria,1971,Europe & Central Asia,2,9.7
Bulgaria,1972,Europe & Central Asia,2,9.8
Bulgaria,1973,Europe & Central Asia,2,9.5
Bulgaria,1974,Europe & Central Asia,2,9.8
Bulgaria,1975,Europe & Central Asia,2,10.3
Bulgaria,1976,Europe & Central Asia,2,10.1
Bulgaria,1977,Europe & Central Asia,2,10.7
Bulgaria,1978,Europe & Central Asia,2,10.5
Bulgaria,1979,Europe & Central Asia,2,10.7
Bulgaria,1980,Europe & Central Asia,2,11.1
Bulgaria,1981,Europe & Central Asia,2,10.7
Bulgaria,1982,Europe & Central Asia,2,11.2
Bulgaria,1983,Europe & Central Asia,2,11.4
Bulgaria,1984,Europe & Central Asia,2,11.3
Bulgaria,1985,Europe & Central Asia,2,12
Bulgaria,1986,Europe & Central Asia,2,11.6
Bulgaria,1987,Europe & Central Asia,2,12
Bulgaria,1988,Europe & Central Asia,2,12
Bulgaria,1989,Europe & Central Asia,2,12
Bulgaria,1990,Europe & Central Asia,2,12.5
Bulgaria,1991,Europe & Central Asia,2,12.8
Bulgaria,1992,Europe & Central Asia,2,12.6
Bulgaria,1993,Europe & Central Asia,2,12.9
Bulgaria,1994,Europe & Central Asia,2,13.2
Bulgaria,1995,Europe & Central Asia,2,13.6
Bulgaria,1996,Europe & Central Asia,2,14
Bulgaria,1997,Europe & Central Asia,2,14.7
Bulgaria,1998,Europe & Central Asia,2,14.3
Bulgaria,1999,Europe & Central Asia,2,13.6
Bulgaria,2000,Europe & Central Asia,2,14.1
Bulgaria,2001,Europe & Central Asia,2,14
Bulgaria,2002,Europe & Central Asia,2,14.3
Bulgaria,2003,Europe & Central Asia,2,14.3
Bulgaria,2004,Europe & Central Asia,2,14.2
Bulgaria,2005,Europe & Central Asia,2,14.6
Bulgaria,2006,Europe & Central Asia,2,14.7
Bulgaria,2007,Europe & Central Asia,2,15
Bulgaria,2008,Europe & Central Asia,2,14.8
Bulgaria,2009,Europe & Central Asia,2,14.5
Bulgaria,2010,Europe & Central Asia,2,14.9
Bulgaria,2011,Europe & Central Asia,2,14.7
Bulgaria,2012,Europe & Central Asia,2,15
Bulgaria,2013,Europe & Central Asia,2,14.4
Channel Islands,1960,Europe & Central Asia,3,12.155
Channel Islands,1961,Europe & Central Asia,3,12.186
Channel Islands,1962,Europe & Central Asia,3,12.206
Channel Islands,1963,Europe & Central Asia,3,12.211
Channel Islands,1964,Europe & Central Asia,3,12.198
Channel Islands,1965,Europe & Central Asia,3,12.169
Channel Islands,1966,Europe & Central Asia,3,12.129
Channel Islands,1967,Europe & Central Asia,3,12.086
Channel Islands,1968,Europe & Central Asia,3,12.045
Channel Islands,1969,Europe & Central Asia,3,12.009
Channel Islands,1970,Europe & Central Asia,3,11.978
Channel Islands,1971,Europe & Central Asia,3,11.951
Channel Islands,1972,Europe & Central Asia,3,11.925
Channel Islands,1973,Europe & Central Asia,3,11.896
Channel Islands,1974,Europe & Central Asia,3,11.863
Channel Islands,1975,Europe & Central Asia,3,11.822
Channel Islands,1976,Europe & Central Asia,3,11.772
Channel Islands,1977,Europe & Central Asia,3,11.713
Channel Islands,1978,Europe & Central Asia,3,11.646
Channel Islands,1979,Europe & Central Asia,3,11.572
Channel Islands,1980,Europe & Central Asia,3,11.494
Channel Islands,1981,Europe & Central Asia,3,11.416
Channel Islands,1982,Europe & Central Asia,3,11.343
Channel Islands,1983,Europe & Central Asia,3,11.275
Channel Islands,1984,Europe & Central Asia,3,11.213
Channel Islands,1985,Europe & Central Asia,3,11.154
Channel Islands,1986,Europe & Central Asia,3,11.094
Channel Islands,1987,Europe & Central Asia,3,11.029
Channel Islands,1988,Europe & Central Asia,3,10.957
Channel Islands,1989,Europe & Central Asia,3,10.876
Channel Islands,1990,Europe & Central Asia,3,10.789
Channel Islands,1991,Europe & Central Asia,3,10.699
Channel Islands,1992,Europe & Central Asia,3,10.61
Channel Islands,1993,Europe & Central Asia,3,10.524
Channel Islands,1994,Europe & Central Asia,3,10.439
Channel Islands,1995,Europe & Central Asia,3,10.352
Channel Islands,1996,Europe & Central Asia,3,10.256
Channel Islands,1997,Europe & Central Asia,3,10.146
Channel Islands,1998,Europe & Central Asia,3,10.023
Channel Islands,1999,Europe & Central Asia,3,9.887
Channel Islands,2000,Europe & Central Asia,3,9.743
Channel Islands,2001,Europe & Central Asia,3,9.597
Channel Islands,2002,Europe & Central Asia,3,9.457
Channel Islands,2003,Europe & Central Asia,3,9.331
Channel Islands,2004,Europe & Central Asia,3,9.223
Channel Islands,2005,Europe & Central Asia,3,9.138
Channel Islands,2006,Europe & Central Asia,3,9.078
Channel Islands,2007,Europe & Central Asia,3,9.041
Channel Islands,2008,Europe & Central Asia,3,9.023
Channel Islands,2009,Europe & Central Asia,3,9.022
Channel Islands,2010,Europe & Central Asia,3,9.034
Channel Islands,2011,Europe & Central Asia,3,9.055
Channel Islands,2012,Europe & Central Asia,3,9.081
Channel Islands,2013,Europe & Central Asia,3,9.108
Croatia,1960,Europe & Central Asia,3,10
Croatia,1961,Europe & Central Asia,3,9.1
Croatia,1962,Europe & Central Asia,3,10
Croatia,1963,Europe & Central Asia,3,9.1
Croatia,1964,Europe & Central Asia,3,10.1
Croatia,1965,Europe & Central Asia,3,9.3
Croatia,1966,Europe & Central Asia,3,8.8
Croatia,1967,Europe & Central Asia,3,9.5
Croatia,1968,Europe & Central Asia,3,10
Croatia,1969,Europe & Central Asia,3,10.7
Croatia,1970,Europe & Central Asia,3,10
Croatia,1971,Europe & Central Asia,3,10.1
Croatia,1972,Europe & Central Asia,3,10.8
Croatia,1973,Europe & Central Asia,3,10.2
Croatia,1974,Europe & Central Asia,3,10
Croatia,1975,Europe & Central Asia,3,10.1
Croatia,1976,Europe & Central Asia,3,9.9
Croatia,1977,Europe & Central Asia,3,9.9
Croatia,1978,Europe & Central Asia,3,10.6
Croatia,1979,Europe & Central Asia,3,10.5
Croatia,1980,Europe & Central Asia,3,10.9
Croatia,1981,Europe & Central Asia,3,11.2
Croatia,1982,Europe & Central Asia,3,11
Croatia,1983,Europe & Central Asia,3,11.8
Croatia,1984,Europe & Central Asia,3,11.6
Croatia,1985,Europe & Central Asia,3,11.1
Croatia,1986,Europe & Central Asia,3,11
Croatia,1987,Europe & Central Asia,3,11.2
Croatia,1988,Europe & Central Asia,3,11.1
Croatia,1989,Europe & Central Asia,3,11
Croatia,1990,Europe & Central Asia,3,10.9
Croatia,1991,Europe & Central Asia,3,11.7
Croatia,1992,Europe & Central Asia,3,11.3
Croatia,1993,Europe & Central Asia,3,11.1
Croatia,1994,Europe & Central Asia,3,10.6
Croatia,1995,Europe & Central Asia,3,10.9
Croatia,1996,Europe & Central Asia,3,11.1
Croatia,1997,Europe & Central Asia,3,11.5
Croatia,1998,Europe & Central Asia,3,11.5
Croatia,1999,Europe & Central Asia,3,11.5
Croatia,2000,Europe & Central Asia,3,11.2
Croatia,2001,Europe & Central Asia,3,11.2
Croatia,2002,Europe & Central Asia,3,11.4
Croatia,2003,Europe & Central Asia,3,11.8
Croatia,2004,Europe & Central Asia,3,11.2
Croatia,2005,Europe & Central Asia,3,11.656
Croatia,2006,Europe & Central Asia,3,11.341
Croatia,2007,Europe & Central Asia,3,11.798
Croatia,2008,Europe & Central Asia,3,11.8
Croatia,2009,Europe & Central Asia,3,11.8
Croatia,2010,Europe & Central Asia,3,11.8
Croatia,2011,Europe & Central Asia,3,11.9
Croatia,2012,Europe & Central Asia,3,12.1
Croatia,2013,Europe & Central Asia,3,11.8
Cyprus,1960,Europe & Central Asia,3,7.506
Cyprus,1961,Europe & Central Asia,3,7.324
Cyprus,1962,Europe & Central Asia,3,7.132
Cyprus,1963,Europe & Central Asia,3,6.94
Cyprus,1964,Europe & Central Asia,3,6.766
Cyprus,1965,Europe & Central Asia,3,6.644
Cyprus,1966,Europe & Central Asia,3,6.612
Cyprus,1967,Europe & Central Asia,3,6.686
Cyprus,1968,Europe & Central Asia,3,6.863
Cyprus,1969,Europe & Central Asia,3,7.129
Cyprus,1970,Europe & Central Asia,3,7.445
Cyprus,1971,Europe & Central Asia,3,7.763
Cyprus,1972,Europe & Central Asia,3,8.031
Cyprus,1973,Europe & Central Asia,3,8.215
Cyprus,1974,Europe & Central Asia,3,8.299
Cyprus,1975,Europe & Central Asia,3,8.285
Cyprus,1976,Europe & Central Asia,3,8.189
Cyprus,1977,Europe & Central Asia,3,8.051
Cyprus,1978,Europe & Central Asia,3,7.906
Cyprus,1979,Europe & Central Asia,3,7.768
Cyprus,1980,Europe & Central Asia,3,7.649
Cyprus,1981,Europe & Central Asia,3,7.549
Cyprus,1982,Europe & Central Asia,3,7.462
Cyprus,1983,Europe & Central Asia,3,7.382
Cyprus,1984,Europe & Central Asia,3,7.309
Cyprus,1985,Europe & Central Asia,3,7.244
Cyprus,1986,Europe & Central Asia,3,7.184
Cyprus,1987,Europe & Central Asia,3,7.129
Cyprus,1988,Europe & Central Asia,3,7.078
Cyprus,1989,Europe & Central Asia,3,7.03
Cyprus,1990,Europe & Central Asia,3,6.988
Cyprus,1991,Europe & Central Asia,3,6.954
Cyprus,1992,Europe & Central Asia,3,6.929
Cyprus,1993,Europe & Central Asia,3,6.912
Cyprus,1994,Europe & Central Asia,3,6.903
Cyprus,1995,Europe & Central Asia,3,6.899
Cyprus,1996,Europe & Central Asia,3,6.895
Cyprus,1997,Europe & Central Asia,3,6.888
Cyprus,1998,Europe & Central Asia,3,6.875
Cyprus,1999,Europe & Central Asia,3,6.858
Cyprus,2000,Europe & Central Asia,3,6.837
Cyprus,2001,Europe & Central Asia,3,6.814
Cyprus,2002,Europe & Central Asia,3,6.795
Cyprus,2003,Europe & Central Asia,3,6.781
Cyprus,2004,Europe & Central Asia,3,6.775
Cyprus,2005,Europe & Central Asia,3,6.776
Cyprus,2006,Europe & Central Asia,3,6.785
Cyprus,2007,Europe & Central Asia,3,6.798
Cyprus,2008,Europe & Central Asia,3,6.816
Cyprus,2009,Europe & Central Asia,3,6.836
Cyprus,2010,Europe & Central Asia,3,6.858
Cyprus,2011,Europe & Central Asia,3,6.882
Cyprus,2012,Europe & Central Asia,3,6.908
Cyprus,2013,Europe & Central Asia,3,6.937
Czech Republic,1960,Europe & Central Asia,3,9.8
Czech Republic,1961,Europe & Central Asia,3,9.9
Czech Republic,1962,Europe & Central Asia,3,10.8
Czech Republic,1963,Europe & Central Asia,3,10.4
Czech Republic,1964,Europe & Central Asia,3,10.5
Czech Republic,1965,Europe & Central Asia,3,10.7
Czech Republic,1966,Europe & Central Asia,3,10.8
Czech Republic,1967,Europe & Central Asia,3,11.1
Czech Republic,1968,Europe & Central Asia,3,11.7
Czech Republic,1969,Europe & Central Asia,3,12.2
Czech Republic,1970,Europe & Central Asia,3,12.5
Czech Republic,1971,Europe & Central Asia,3,12.5
Czech Republic,1972,Europe & Central Asia,3,12.1
Czech Republic,1973,Europe & Central Asia,3,12.5
Czech Republic,1974,Europe & Central Asia,3,12.7
Czech Republic,1975,Europe & Central Asia,3,12.4
Czech Republic,1976,Europe & Central Asia,3,12.4
Czech Republic,1977,Europe & Central Asia,3,12.4
Czech Republic,1978,Europe & Central Asia,3,12.4
Czech Republic,1979,Europe & Central Asia,3,12.4
Czech Republic,1980,Europe & Central Asia,3,13.2
Czech Republic,1981,Europe & Central Asia,3,12.7
Czech Republic,1982,Europe & Central Asia,3,12.7
Czech Republic,1983,Europe & Central Asia,3,13
Czech Republic,1984,Europe & Central Asia,3,12.8
Czech Republic,1985,Europe & Central Asia,3,12.7
Czech Republic,1986,Europe & Central Asia,3,12.8
Czech Republic,1987,Europe & Central Asia,3,12.3
Czech Republic,1988,Europe & Central Asia,3,12.1
Czech Republic,1989,Europe & Central Asia,3,12.3
Czech Republic,1990,Europe & Central Asia,3,12.5
Czech Republic,1991,Europe & Central Asia,3,12.1
Czech Republic,1992,Europe & Central Asia,3,11.7
Czech Republic,1993,Europe & Central Asia,3,11.4
Czech Republic,1994,Europe & Central Asia,3,11.4
Czech Republic,1995,Europe & Central Asia,3,11.4
Czech Republic,1996,Europe & Central Asia,3,10.9
Czech Republic,1997,Europe & Central Asia,3,10.9
Czech Republic,1998,Europe & Central Asia,3,10.6
Czech Republic,1999,Europe & Central Asia,3,10.7
Czech Republic,2000,Europe & Central Asia,3,10.6
Czech Republic,2001,Europe & Central Asia,3,10.5
Czech Republic,2002,Europe & Central Asia,3,10.6
Czech Republic,2003,Europe & Central Asia,3,10.9
Czech Republic,2004,Europe & Central Asia,3,10.5
Czech Republic,2005,Europe & Central Asia,3,10.6
Czech Republic,2006,Europe & Central Asia,3,10.2
Czech Republic,2007,Europe & Central Asia,3,10.2
Czech Republic,2008,Europe & Central Asia,3,10.1
Czech Republic,2009,Europe & Central Asia,3,10.3
Czech Republic,2010,Europe & Central Asia,3,10.2
Czech Republic,2011,Europe & Central Asia,3,10.2
Czech Republic,2012,Europe & Central Asia,3,10.3
Czech Republic,2013,Europe & Central Asia,3,10.4
Denmark,1960,Europe & Central Asia,3,9.5
Denmark,1961,Europe & Central Asia,3,9.4
Denmark,1962,Europe & Central Asia,3,9.8
Denmark,1963,Europe & Central Asia,3,9.8
Denmark,1964,Europe & Central Asia,3,9.9
Denmark,1965,Europe & Central Asia,3,10.1
Denmark,1966,Europe & Central Asia,3,10.3
Denmark,1967,Europe & Central Asia,3,9.9
Denmark,1968,Europe & Central Asia,3,9.7
Denmark,1969,Europe & Central Asia,3,9.8
Denmark,1970,Europe & Central Asia,3,9.8
Denmark,1971,Europe & Central Asia,3,9.8
Denmark,1972,Europe & Central Asia,3,10.1
Denmark,1973,Europe & Central Asia,3,10.1
Denmark,1974,Europe & Central Asia,3,10.2
Denmark,1975,Europe & Central Asia,3,10.1
Denmark,1976,Europe & Central Asia,3,10.6
Denmark,1977,Europe & Central Asia,3,9.9
Denmark,1978,Europe & Central Asia,3,10.4
Denmark,1979,Europe & Central Asia,3,10.7
Denmark,1980,Europe & Central Asia,3,10.9
Denmark,1981,Europe & Central Asia,3,11
Denmark,1982,Europe & Central Asia,3,10.8
Denmark,1983,Europe & Central Asia,3,11.2
Denmark,1984,Europe & Central Asia,3,11.2
Denmark,1985,Europe & Central Asia,3,11.4
Denmark,1986,Europe & Central Asia,3,11.3
Denmark,1987,Europe & Central Asia,3,11.3
Denmark,1988,Europe & Central Asia,3,11.5
Denmark,1989,Europe & Central Asia,3,11.6
Denmark,1990,Europe & Central Asia,3,11.9
Denmark,1991,Europe & Central Asia,3,11.6
Denmark,1992,Europe & Central Asia,3,11.8
Denmark,1993,Europe & Central Asia,3,12.1
Denmark,1994,Europe & Central Asia,3,11.7
Denmark,1995,Europe & Central Asia,3,12.1
Denmark,1996,Europe & Central Asia,3,11.6
Denmark,1997,Europe & Central Asia,3,11.3
Denmark,1998,Europe & Central Asia,3,11
Denmark,1999,Europe & Central Asia,3,11.1
Denmark,2000,Europe & Central Asia,3,10.9
Denmark,2001,Europe & Central Asia,3,10.9
Denmark,2002,Europe & Central Asia,3,10.9
Denmark,2003,Europe & Central Asia,3,10.7
Denmark,2004,Europe & Central Asia,3,10.3
Denmark,2005,Europe & Central Asia,3,10.1
Denmark,2006,Europe & Central Asia,3,10.2
Denmark,2007,Europe & Central Asia,3,10.2
Denmark,2008,Europe & Central Asia,3,9.9
Denmark,2009,Europe & Central Asia,3,9.9
Denmark,2010,Europe & Central Asia,3,9.8
Denmark,2011,Europe & Central Asia,3,9.4
Denmark,2012,Europe & Central Asia,3,9.4
Denmark,2013,Europe & Central Asia,3,9.3
Estonia,1960,Europe & Central Asia,3,10.5
Estonia,1961,Europe & Central Asia,3,10.6
Estonia,1962,Europe & Central Asia,3,10.9
Estonia,1963,Europe & Central Asia,3,10.5
Estonia,1964,Europe & Central Asia,3,10
Estonia,1965,Europe & Central Asia,3,10.4
Estonia,1966,Europe & Central Asia,3,10.5
Estonia,1967,Europe & Central Asia,3,10.4
Estonia,1968,Europe & Central Asia,3,10.7
Estonia,1969,Europe & Central Asia,3,11.3
Estonia,1970,Europe & Central Asia,3,11.2
Estonia,1971,Europe & Central Asia,3,10.9
Estonia,1972,Europe & Central Asia,3,11.1
Estonia,1973,Europe & Central Asia,3,11.1
Estonia,1974,Europe & Central Asia,3,10.9
Estonia,1975,Europe & Central Asia,3,11.6
Estonia,1976,Europe & Central Asia,3,12.1
Estonia,1977,Europe & Central Asia,3,11.8
Estonia,1978,Europe & Central Asia,3,12.2
Estonia,1979,Europe & Central Asia,3,12.3
Estonia,1980,Europe & Central Asia,3,12.3
Estonia,1981,Europe & Central Asia,3,12.3
Estonia,1982,Europe & Central Asia,3,11.9
Estonia,1983,Europe & Central Asia,3,12.1
Estonia,1984,Europe & Central Asia,3,12.6
Estonia,1985,Europe & Central Asia,3,12.7
Estonia,1986,Europe & Central Asia,3,11.7
Estonia,1987,Europe & Central Asia,3,11.8
Estonia,1988,Europe & Central Asia,3,11.9
Estonia,1989,Europe & Central Asia,3,11.8
Estonia,1990,Europe & Central Asia,3,12.4
Estonia,1991,Europe & Central Asia,3,12.6
Estonia,1992,Europe & Central Asia,3,13.1
Estonia,1993,Europe & Central Asia,3,14.2
Estonia,1994,Europe & Central Asia,3,15.2
Estonia,1995,Europe & Central Asia,3,14.5
Estonia,1996,Europe & Central Asia,3,13.4
Estonia,1997,Europe & Central Asia,3,13.3
Estonia,1998,Europe & Central Asia,3,14
Estonia,1999,Europe & Central Asia,3,13.4
Estonia,2000,Europe & Central Asia,3,13.2
Estonia,2001,Europe & Central Asia,3,13.3
Estonia,2002,Europe & Central Asia,3,13.3
Estonia,2003,Europe & Central Asia,3,13.2
Estonia,2004,Europe & Central Asia,3,13
Estonia,2005,Europe & Central Asia,3,12.8
Estonia,2006,Europe & Central Asia,3,12.9
Estonia,2007,Europe & Central Asia,3,13
Estonia,2008,Europe & Central Asia,3,12.5
Estonia,2009,Europe & Central Asia,3,12.1
Estonia,2010,Europe & Central Asia,3,11.9
Estonia,2011,Europe & Central Asia,3,11.5
Estonia,2012,Europe & Central Asia,3,11.7
Estonia,2013,Europe & Central Asia,3,11.6
Finland,1960,Europe & Central Asia,3,9
Finland,1961,Europe & Central Asia,3,9.1
Finland,1962,Europe & Central Asia,3,9.5
Finland,1963,Europe & Central Asia,3,9.3
Finland,1964,Europe & Central Asia,3,9.3
Finland,1965,Europe & Central Asia,3,9.7
Finland,1966,Europe & Central Asia,3,9.5
Finland,1967,Europe & Central Asia,3,9.5
Finland,1968,Europe & Central Asia,3,9.7
Finland,1969,Europe & Central Asia,3,9.9
Finland,1970,Europe & Central Asia,3,9.6
Finland,1971,Europe & Central Asia,3,9.9
Finland,1972,Europe & Central Asia,3,9.5
Finland,1973,Europe & Central Asia,3,9.3
Finland,1974,Europe & Central Asia,3,9.5
Finland,1975,Europe & Central Asia,3,9.3
Finland,1976,Europe & Central Asia,3,9.5
Finland,1977,Europe & Central Asia,3,9.3
Finland,1978,Europe & Central Asia,3,9.2
Finland,1979,Europe & Central Asia,3,9.2
Finland,1980,Europe & Central Asia,3,9.3
Finland,1981,Europe & Central Asia,3,9.3
Finland,1982,Europe & Central Asia,3,9
Finland,1983,Europe & Central Asia,3,9.3
Finland,1984,Europe & Central Asia,3,9.2
Finland,1985,Europe & Central Asia,3,9.8
Finland,1986,Europe & Central Asia,3,9.6
Finland,1987,Europe & Central Asia,3,9.7
Finland,1988,Europe & Central Asia,3,9.9
Finland,1989,Europe & Central Asia,3,9.9
Finland,1990,Europe & Central Asia,3,10
Finland,1991,Europe & Central Asia,3,9.8
Finland,1992,Europe & Central Asia,3,9.9
Finland,1993,Europe & Central Asia,3,10.1
Finland,1994,Europe & Central Asia,3,9.4
Finland,1995,Europe & Central Asia,3,9.6
Finland,1996,Europe & Central Asia,3,9.6
Finland,1997,Europe & Central Asia,3,9.6
Finland,1998,Europe & Central Asia,3,9.6
Finland,1999,Europe & Central Asia,3,9.6
Finland,2000,Europe & Central Asia,3,9.5
Finland,2001,Europe & Central Asia,3,9.4
Finland,2002,Europe & Central Asia,3,9.5
Finland,2003,Europe & Central Asia,3,9.4
Finland,2004,Europe & Central Asia,3,9.1
Finland,2005,Europe & Central Asia,3,9.1
Finland,2006,Europe & Central Asia,3,9.1
Finland,2007,Europe & Central Asia,3,9.3
Finland,2008,Europe & Central Asia,3,9.2
Finland,2009,Europe & Central Asia,3,9.3
Finland,2010,Europe & Central Asia,3,9.5
Finland,2011,Europe & Central Asia,3,9.4
Finland,2012,Europe & Central Asia,3,9.6
Finland,2013,Europe & Central Asia,3,9.5
Hungary,1960,Europe & Central Asia,2,10.2
Hungary,1961,Europe & Central Asia,2,9.6
Hungary,1962,Europe & Central Asia,2,10.8
Hungary,1963,Europe & Central Asia,2,9.9
Hungary,1964,Europe & Central Asia,2,10
Hungary,1965,Europe & Central Asia,2,10.7
Hungary,1966,Europe & Central Asia,2,10
Hungary,1967,Europe & Central Asia,2,10.7
Hungary,1968,Europe & Central Asia,2,11.2
Hungary,1969,Europe & Central Asia,2,11.3
Hungary,1970,Europe & Central Asia,2,11.6
Hungary,1971,Europe & Central Asia,2,11.9
Hungary,1972,Europe & Central Asia,2,11.4
Hungary,1973,Europe & Central Asia,2,11.8
Hungary,1974,Europe & Central Asia,2,12
Hungary,1975,Europe & Central Asia,2,12.4
Hungary,1976,Europe & Central Asia,2,12.5
Hungary,1977,Europe & Central Asia,2,12.4
Hungary,1978,Europe & Central Asia,2,13.1
Hungary,1979,Europe & Central Asia,2,12.8
Hungary,1980,Europe & Central Asia,2,13.6
Hungary,1981,Europe & Central Asia,2,13.5
Hungary,1982,Europe & Central Asia,2,13.5
Hungary,1983,Europe & Central Asia,2,13.9
Hungary,1984,Europe & Central Asia,2,13.8
Hungary,1985,Europe & Central Asia,2,13.9
Hungary,1986,Europe & Central Asia,2,13.8
Hungary,1987,Europe & Central Asia,2,13.4
Hungary,1988,Europe & Central Asia,2,13.2
Hungary,1989,Europe & Central Asia,2,13.8
Hungary,1990,Europe & Central Asia,2,14
Hungary,1991,Europe & Central Asia,2,14
Hungary,1992,Europe & Central Asia,2,14.3
Hungary,1993,Europe & Central Asia,2,14.5
Hungary,1994,Europe & Central Asia,2,14.2
Hungary,1995,Europe & Central Asia,2,14.1
Hungary,1996,Europe & Central Asia,2,13.9
Hungary,1997,Europe & Central Asia,2,13.5
Hungary,1998,Europe & Central Asia,2,13.7
Hungary,1999,Europe & Central Asia,2,14
Hungary,2000,Europe & Central Asia,2,13.3
Hungary,2001,Europe & Central Asia,2,13
Hungary,2002,Europe & Central Asia,2,13.1
Hungary,2003,Europe & Central Asia,2,13.4
Hungary,2004,Europe & Central Asia,2,13.1
Hungary,2005,Europe & Central Asia,2,13.5
Hungary,2006,Europe & Central Asia,2,13.1
Hungary,2007,Europe & Central Asia,2,13.2
Hungary,2008,Europe & Central Asia,2,13
Hungary,2009,Europe & Central Asia,2,13
Hungary,2010,Europe & Central Asia,2,13
Hungary,2011,Europe & Central Asia,2,12.9
Hungary,2012,Europe & Central Asia,2,13
Hungary,2013,Europe & Central Asia,2,12.8
Kazakhstan,1960,Europe & Central Asia,2,12.267
Kazakhstan,1961,Europe & Central Asia,2,11.957
Kazakhstan,1962,Europe & Central Asia,2,11.635
Kazakhstan,1963,Europe & Central Asia,2,11.3
Kazakhstan,1964,Europe & Central Asia,2,10.956
Kazakhstan,1965,Europe & Central Asia,2,10.612
Kazakhstan,1966,Europe & Central Asia,2,10.282
Kazakhstan,1967,Europe & Central Asia,2,9.979
Kazakhstan,1968,Europe & Central Asia,2,9.713
Kazakhstan,1969,Europe & Central Asia,2,9.489
Kazakhstan,1970,Europe & Central Asia,2,9.309
Kazakhstan,1971,Europe & Central Asia,2,9.174
Kazakhstan,1972,Europe & Central Asia,2,9.072
Kazakhstan,1973,Europe & Central Asia,2,8.995
Kazakhstan,1974,Europe & Central Asia,2,8.936
Kazakhstan,1975,Europe & Central Asia,2,8.89
Kazakhstan,1976,Europe & Central Asia,2,8.85
Kazakhstan,1977,Europe & Central Asia,2,8.815
Kazakhstan,1978,Europe & Central Asia,2,8.781
Kazakhstan,1979,Europe & Central Asia,2,7.7
Kazakhstan,1980,Europe & Central Asia,2,8
Kazakhstan,1981,Europe & Central Asia,2,8
Kazakhstan,1982,Europe & Central Asia,2,7.9
Kazakhstan,1983,Europe & Central Asia,2,8
Kazakhstan,1984,Europe & Central Asia,2,8.3
Kazakhstan,1985,Europe & Central Asia,2,8
Kazakhstan,1986,Europe & Central Asia,2,7.4
Kazakhstan,1987,Europe & Central Asia,2,7.6
Kazakhstan,1988,Europe & Central Asia,2,7.7
Kazakhstan,1989,Europe & Central Asia,2,7.6
Kazakhstan,1990,Europe & Central Asia,2,7.7
Kazakhstan,1991,Europe & Central Asia,2,8
Kazakhstan,1992,Europe & Central Asia,2,8.1
Kazakhstan,1993,Europe & Central Asia,2,9.2
Kazakhstan,1994,Europe & Central Asia,2,9.6
Kazakhstan,1995,Europe & Central Asia,2,10.2
Kazakhstan,1996,Europe & Central Asia,2,10.4
Kazakhstan,1997,Europe & Central Asia,2,10.2
